URL,Size (Bytes),Number of Outlinks,Content Type
https://www.nytimes.com/video/world/africa/100000008813663/cyclone-freddy-malawi-mudslides-flooding.html?playlistId=video/natural-disasters,3162014,94,text/html
https://www.nytimes.com/video/world/europe/100000009012762/greece-wildfire-rhodes-evacuation.html?playlistId=video/natural-disasters,3206282,94,text/html
https://www.nytimes.com/video/us/100000009040058/hawaii-maui-kula-wildfire.html?playlistId=video/natural-disasters,1772937,94,text/html
https://www.nytimes.com/video/world/africa/100000009080602/Morocco-earthquake-tafeghaghte-aid.html?playlistId=video/natural-disasters,3125552,94,text/html
https://www.nytimes.com/video/world/africa/100000009082956/spanish-rescuers-morocco.html?playlistId=video/natural-disasters,3150726,94,text/html
https://www.nytimes.com/video/world/africa/100000009082706/derna-libya-flooding.html?playlistId=video/natural-disasters,3122836,94,text/html
https://www.nytimes.com/video/us/100000009279340/san-diego-flood.html?playlistId=video/natural-disasters,1749431,94,text/html
https://www.nytimes.com/video/us/100000009280496/waves-marshall-islands.html?playlistId=video/natural-disasters,1775911,94,text/html
https://www.nytimes.com/video/world/americas/100000009296298/chile-wildfires-valparaiso.html?playlistId=video/natural-disasters,2747897,94,text/html
https://www.nytimes.com/video/world/americas/100000009306678/chile-fires-water-access.html?playlistId=video/natural-disasters,3185873,94,text/html
https://www.nytimes.com/video/world/asia/100000009428187/taiwan-earthquake-hualien.html?playlistId=video/natural-disasters,2719015,94,text/html
https://www.nytimes.com/video/us/100000009512805/wyoming-landslide-jackson-teton-pass.html?playlistId=video/natural-disasters,2691172,94,text/html
https://www.nytimes.com/video/world/europe/100000009654638/iceland-volcano.html?playlistId=video/natural-disasters,1751620,94,text/html
https://www.nytimes.com/video/world/asia/100000009664636/tropical-storm-shanshan-japan-typhoon.html?playlistId=video/natural-disasters,2614877,94,text/html
https://www.nytimes.com/video/us/100000006101534/hurricane-florence-preparation.html?playlistId=video/hurricane-florence,684483,60,text/html
https://www.nytimes.com/video/us/100000006102999/well-stay-the-residents-bracing-for-hurricane-florence.html?playlistId=video/hurricane-florence,685136,60,text/html
https://www.nytimes.com/video/us/100000006104022/hurricane-florence-update.html?playlistId=video/hurricane-florence,683996,60,text/html
https://www.nytimes.com/video/us/100000006107500/florence-damage-north-carolina.html?playlistId=video/hurricane-florence,659490,60,text/html
https://www.nytimes.com/video/us/100000006112112/florence-wilmington-damage.html?playlistId=video/hurricane-florence,688378,60,text/html
https://www.nytimes.com/video/us/100000006114997/florence-floods-north-carolina-drone.html?playlistId=video/hurricane-florence,658605,60,text/html
https://www.nytimes.com/video/climate/100000006120061/north-carolina-flood-dam-coal-ash.html?playlistId=video/hurricane-florence,659548,60,text/html
https://www.nytimes.com/video/us/politics/1194817100740/politics-forged-in-a-prison-cell.html?playlistId=video/john-mccain,2064601,81,text/html
https://www.nytimes.com/video/us/politics/1194817104877/mccain-chooses-palin.html?playlistId=video/john-mccain,962774,81,text/html
https://www.nytimes.com/video/us/politics/1194818849406/brian-williams-interviews-john-mccain.html?playlistId=video/john-mccain,963191,81,text/html
https://www.nytimes.com/video/us/politics/1194818849418/mccain-decides-to-debate.html?playlistId=video/john-mccain,963706,81,text/html
https://www.nytimes.com/video/us/politics/1194819452123/the-mccain-campaign-style-going-forward.html?playlistId=video/john-mccain,963557,81,text/html
https://www.nytimes.com/video/world/europe/1194822663856/global-view-second-presidential-debate.html?playlistId=video/john-mccain,2400569,81,text/html
https://www.nytimes.com/video/us/politics/1194828472072/early-voting-in-contested-colorado.html?playlistId=video/john-mccain,2065464,81,text/html
https://www.nytimes.com/video/us/politics/1194828787223/senator-john-mccain-in-cleveland.html?playlistId=video/john-mccain,962661,81,text/html
https://www.nytimes.com/video/us/politics/1194829112272/the-ground-game-in-pennsylvania.html?playlistId=video/john-mccain,2066456,81,text/html
https://www.nytimes.com/video/us/politics/1194829431960/mccain-in-miami.html?playlistId=video/john-mccain,962083,81,text/html
https://www.nytimes.com/video/us/politics/1194831555579/divided-voters-in-columbus.html?playlistId=video/john-mccain,2406812,81,text/html
https://www.nytimes.com/video/multimedia/1247467461016/palin-speaks-in-favor-of-mccain.html?playlistId=video/john-mccain,2054341,81,text/html
https://www.nytimes.com/video/multimedia/1247467461059/mccain-recuits-palin-for-tough-race.html?playlistId=video/john-mccain,2054178,81,text/html
https://www.nytimes.com/video/us/politics/100000006080432/mccain-tribute-capitol.html?playlistId=video/john-mccain,955195,81,text/html
https://www.nytimes.com/video/us/politics/100000005315923/john-mccain-vote-defeats-senate-republican-health-care-bill.html?playlistId=video/john-mccain,2345167,81,text/html
https://www.nytimes.com/video/us/politics/100000006081937/john-mccain-honored-us-capitol.html?playlistId=video/john-mccain,981790,81,text/html
https://www.nytimes.com/video/us/politics/100000006076468/mccain-funeral-washington.html?playlistId=video/john-mccain,956665,81,text/html
https://www.nytimes.com/video/us/100000006083152/cindy-mccain-memorial-kelly-mattis.html?playlistId=video/john-mccain,955699,81,text/html
https://www.nytimes.com/video/us/100000006083185/meghan-mccain-america-was-always-great.html?playlistId=video/john-mccain,980280,81,text/html
https://www.nytimes.com/video/us/100000006083240/obama-eulogy-mccain.html?playlistId=video/john-mccain,955482,81,text/html
https://www.nytimes.com/video/us/100000006083246/bush-eulogy-mccain.html?playlistId=video/john-mccain,956311,81,text/html
https://www.nytimes.com/video/us/politics/100000006115539/anita-hill-senators-testimony.html,1916454,97,text/html
https://www.nytimes.com/video/world/middleeast/100000006121509/iran-military-parade-attack-video.html,1630901,97,text/html
https://www.nytimes.com/video/us/100000006136265/elizabeth-warren-running-president.html,1930923,97,text/html
https://www.nytimes.com/video/world/asia/100000006136562/indonesia-earthquake-tsunami-destruction-survivors.html,1799943,95,text/html
https://www.nytimes.com/video/world/asia/100000006138189/indonesia-earthquake-damage-liquefaction.html,1829293,95,text/html
https://www.nytimes.com/video/us/100000006149224/limo-crash-ny-video.html,1929719,97,text/html
https://www.nytimes.com/video/us/politics/100000006154065/hurricane-michael-florida-video.html,1821538,95,text/html
https://www.nytimes.com/video/us/100000008794891/alex-murdaugh-verdict-prosecutor.html?playlistId=video/us-courts,2841601,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009633638/israeli-settlers-west-bank-attack-.html?playlistId=video/middle-east,1929661,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009646446/video-shows-aftermath-of-bus-crash-in-iran-that-killed-dozens.html?playlistId=video/middle-east,1626162,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009646593/ultra-orthodox-protest-jerusalem.html?playlistId=video/middle-east,1928093,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009656752/israel-hezbollah-lebanon-strikes.html?playlistId=video/middle-east,1928691,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009668606/israel-hostages-protest.html?playlistId=video/middle-east,1954997,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009668375/gaza-polio-vaccinations.html?playlistId=video/middle-east,2939729,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009668833/israel-hostages-tel-aviv-protest.html?playlistId=video/middle-east,1929997,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009614868/israel-gaza-war-family-killed.html?playlistId=video/middle-east,2670492,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009677822/american-activist-killed-west-bank-.html?playlistId=video/middle-east,1634701,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009680736/west-bank-memorial-procession-activist-.html?playlistId=video/middle-east,1658379,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009682695/israel-mawasi-gaza-strike.html?playlistId=video/middle-east,1880221,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009682901/mawasi-gaza-strike-witness.html?playlistId=video/middle-east,1880927,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009699295/hezbollah-pagers-explosions-lebanon.html?playlistId=video/middle-east,1881645,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009703738/lebanon-explosions.html?playlistId=video/middle-east,1587832,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009705790/lebanese-army-detonates-devices-after-pager-and-radio-explosions.html?playlistId=video/middle-east,1587955,96,text/html
https://www.nytimes.com/video/world/100000009706535/japan-radios-icom-lebanon.html?playlistId=video/middle-east,2558960,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009706037/lebanon-hezbollah-explosions.html?playlistId=video/middle-east,1905069,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009709013/israeli-soldiers-throwing-palestinians-off-roof.html?playlistId=video/middle-east,1586269,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009709670/lebanon-israeli-airstrike-hezbollah.html?playlistId=video/middle-east,1883510,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009711905/israel-hezbollah-beirut-lebanon.html?playlistId=video/middle-east,1883695,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009712398/hezbollah-israel-attacks-middle-east.html?playlistId=video/middle-east,1587782,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009713381/israel-strikes-lebanon-latest-.html?playlistId=video/middle-east,1586681,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009714893/lebanon-israel-airstrikes-displaced.html?playlistId=video/middle-east,1587587,96,text/html
https://www.nytimes.com/video/world/middleeast/100000009717000/biden-cease-fire-un-speech.html?playlistId=video/middle-east,1907712,96,text/html
https://www.nytimes.com/video/arts/100000008823755/gwyneth-paltrow-ski-collision-trial.html?playlistId=video/us-courts,1870373,96,text/html
https://www.nytimes.com/video/us/100000008838076/gwyneth-paltrow-ski-crash-trial.html?playlistId=video/us-courts,2842271,96,text/html
https://www.nytimes.com/video/us/100000008838399/gwyneth-paltrow-trial-verdict.html?playlistId=video/us-courts,2843872,96,text/html
https://www.nytimes.com/video/us/politics/100000008864370/fox-news-dominion-voting-court-case.html?playlistId=video/us-courts,1879548,96,text/html
https://www.nytimes.com/video/arts/music/100000008891529/ed-sheeran-copyright-trial.html?playlistId=video/us-courts,2997398,96,text/html
https://www.nytimes.com/video/us/politics/100000008899932/trump-carroll-trial-verdict.html?playlistId=video/us-courts,1878967,96,text/html
https://www.nytimes.com/video/us/politics/100000008901277/george-santos-fraud-charges.html?playlistId=video/us-courts,3435674,96,text/html
https://www.nytimes.com/video/us/100000008900986/tennessee-pride-drag-show.html?playlistId=video/us-courts,1906044,96,text/html
https://www.nytimes.com/video/us/100000008976794/scot-peterson-parkland-verdict.html?playlistId=video/us-courts,2867607,96,text/html
https://www.nytimes.com/video/us/100000009192419/binance-changpeng-zhao-guilty.html?playlistId=video/us-courts,2865715,96,text/html
https://www.nytimes.com/video/us/100000009249822/las-vegas-judge-attacked-sentencing.html?playlistId=video/us-courts,3042568,96,text/html
https://www.nytimes.com/video/us/100000009283656/alabama-execution-kenneth-smith-elizabeth-sennett.html?playlistId=video/us-courts,3008499,96,text/html
https://www.nytimes.com/video/us/100000009300759/jennifer-crumbley-michigan-verdict.html?playlistId=video/us-courts,1856341,96,text/html
https://www.nytimes.com/video/us/politics/100000009316783/georgia-prosecutor-fani-willis-delivers-tense-testimony.html?playlistId=video/us-courts,1860274,96,text/html
https://www.nytimes.com/video/us/politics/100000009316576/watch-live-georgia-judge-assesses-prosecutors-in-trump-case.html?playlistId=video/us-courts,1832249,96,text/html
https://www.nytimes.com/video/us/100000009316831/washington-brain-bleed-arrest-dui.html?playlistId=video/us-courts,1856746,96,text/html
https://www.nytimes.com/video/us/politics/100000009342345/trump-supreme-court-colorado.html?playlistId=video/us-courts,2952808,96,text/html
https://www.nytimes.com/video/us/100000009347977/rust-armorer-found-guilty-of-manslaughter.html?playlistId=video/us-courts,1855899,96,text/html
https://www.nytimes.com/video/nyregion/100000009414678/trump-supporters-ny-trial.html?playlistId=video/us-courts,1855386,96,text/html
https://www.nytimes.com/video/us/100000009484814/live-nation-doj-ticketmaster-antitrust.html?playlistId=video/us-courts,3342055,96,text/html
https://www.nytimes.com/video/us/100000009569575/alec-baldwin-rust-trial.html?playlistId=video/us-courts,2824156,96,text/html
https://www.nytimes.com/video/us/politics/100000009639309/george-santos-guilty-plea.html?playlistId=video/us-courts,3421873,96,text/html
https://www.nytimes.com/video/climate/100000009714805/california-exxon-mobile-pollution-lawsuit.html?playlistId=video/us-courts,2349693,96,text/html
https://www.nytimes.com/video/us/100000006156817/mexico-beach-hurricane-michael.html,1798895,95,text/html
https://www.nytimes.com/video/world/americas/100000006150253/bolsonaro-brazil-election-far-right.html,1804989,97,text/html
https://www.nytimes.com/video/world/americas/100000006173686/migrant-caravan-mexico-drone.html,1869284,97,text/html
https://www.nytimes.com/video/us/100000006184109/pittsburgh-shooting-synagogue.html,1361064,97,text/html
https://www.nytimes.com/video/us/100000006207225/fire-northern-southern-california.html,1821904,95,text/html
https://www.nytimes.com/video/nyregion/100000006063313/neediest-cases-refugees-climbing-video.html,979321,92,text/html
https://www.nytimes.com/video/nyregion/100000006186020/nypd-marijuana-arrest-video.html,1409946,96,text/html
https://www.nytimes.com/video/world/americas/100000006231728/tijuana-mexico-border-migrants-video.html,1842476,97,text/html
https://www.nytimes.com/video/us/elections/100000006219875/mississippi-special-election-senate-cindy-hyde-smith.html,1721087,96,text/html
https://www.nytimes.com/video/us/100000009682839/spacex-launches-polaris-dawn.html?playlistId=video/u-s,1348421,96,text/html
https://www.nytimes.com/video/world/europe/100000008081147/belarus-poland-border-migrants-shelter.html?playlistId=video/immigration,2938545,96,text/html
https://www.nytimes.com/video/us/politics/100000009685916/trump-vance-aiden-clark-springfield-ohio.html?playlistId=video/u-s,2414661,96,text/html
https://www.nytimes.com/video/nyregion/100000006063313/neediest-cases-refugees-climbing-video.html?playlistId=video/neediest-cases,979193,92,text/html
https://www.nytimes.com/video/nyregion/1248069494401/neediest-new-house-new-beats.html?playlistId=video/neediest-cases,958350,92,text/html
https://www.nytimes.com/video/nyregion/1248069507001/neediest-an-independent-life.html?playlistId=video/neediest-cases,957518,92,text/html
https://www.nytimes.com/video/nyregion/1248069506223/neediest-a-new-beginning.html?playlistId=video/neediest-cases,958254,92,text/html
https://www.nytimes.com/video/nyregion/1248069564054/neediest-cases-a-changed-man.html?playlistId=video/neediest-cases,957298,92,text/html
https://www.nytimes.com/video/nyregion/100000001155792/the-neediest-cases--where-are-they-now.html?playlistId=video/neediest-cases,964429,92,text/html
https://www.nytimes.com/video/nyregion/100000001170830/neediest-cases--where-are-they-now.html?playlistId=video/neediest-cases,965072,92,text/html
https://www.nytimes.com/video/nyregion/100000001191291/100-years-of-the-neediest-cases-fund.html?playlistId=video/neediest-cases,963544,92,text/html
https://www.nytimes.com/video/nyregion/100000001170807/neediest-cases--where-are-they-now.html?playlistId=video/neediest-cases,964411,92,text/html
https://www.nytimes.com/video/nyregion/100000001288161/neddiest-cases.html?playlistId=video/neediest-cases,963276,92,text/html
https://www.nytimes.com/video/nyregion/100000001170881/neediest-cases--where-are-they-now.html?playlistId=video/neediest-cases,964409,92,text/html
https://www.nytimes.com/video/nyregion/100000001881866/neediest-voices-restored.html?playlistId=video/neediest-cases,2015669,92,text/html
https://www.nytimes.com/video/nyregion/100000001931314/neediest-cases-pride-on-the-court.html?playlistId=video/neediest-cases,2017190,92,text/html
https://www.nytimes.com/video/nyregion/100000001996933/a-boys-silence-is-broken.html?playlistId=video/neediest-cases,2004191,92,text/html
https://www.nytimes.com/video/nyregion/100000002555669/rebuilding-strength.html?playlistId=video/neediest-cases,2003394,92,text/html
https://www.nytimes.com/video/nyregion/100000002586011/emerging-from-the-shadows.html?playlistId=video/neediest-cases,2003366,92,text/html
https://www.nytimes.com/video/nyregion/100000002612691/no-one-else-like-her.html?playlistId=video/neediest-cases,2002578,92,text/html
https://www.nytimes.com/video/nyregion/100000002633776/prepping-food-and-their-future.html?playlistId=video/neediest-cases,2003547,92,text/html
https://www.nytimes.com/video/nyregion/100000003236490/the-doll-lady-of-mount-vernon.html?playlistId=video/neediest-cases,977783,92,text/html
https://www.nytimes.com/video/nyregion/100000003332784/a-chance-to-dance.html?playlistId=video/neediest-cases,974582,92,text/html
https://www.nytimes.com/video/nyregion/100000004023745/neediest-cases-sonya-goes-to-college.html?playlistId=video/neediest-cases,950877,92,text/html
https://www.nytimes.com/video/nyregion/100000004100651/neediest-cases-tawana-choses-family.html?playlistId=video/neediest-cases,976921,92,text/html
https://www.nytimes.com/video/nyregion/100000004108378/neediest-cases-baby-avery-comes-home.html?playlistId=video/neediest-cases,975792,92,text/html
https://www.nytimes.com/video/nyregion/100000005587494/neediest-cases-there-are-no-limits.html?playlistId=video/neediest-cases,951758,92,text/html
https://www.nytimes.com/video/us/politics/100000009685784/harris-trump-9-11-memorial-handshake.html?playlistId=video/u-s,2715920,96,text/html
https://www.nytimes.com/video/us/100000009688017/francine-storm-louisiana.html?playlistId=video/u-s,2526860,96,text/html
https://www.nytimes.com/video/business/100000009690433/boeing-union-strike-iam.html?playlistId=video/u-s,2358889,96,text/html
https://www.nytimes.com/video/us/100000009691151/justin-timberlake-hamptons.html?playlistId=video/u-s,1347089,96,text/html
https://www.nytimes.com/video/us/politics/100000009691518/biden-trump-hat.html?playlistId=video/u-s,2397381,96,text/html
https://www.nytimes.com/video/nyregion/100000009694529/new-york-fire-chiefs-bribes.html?playlistId=video/u-s,2268055,96,text/html
https://www.nytimes.com/video/us/100000009696959/carolinas-storm-flooding.html?playlistId=video/u-s,1324878,96,text/html
https://www.nytimes.com/video/us/100000009697453/titan-oceangate-hearings-safety.html?playlistId=video/u-s,1346142,96,text/html
https://www.nytimes.com/video/business/economy/100000009704500/federal-reserve-interest-rates-cut.html?playlistId=video/u-s,2361190,96,text/html
https://www.nytimes.com/video/us/100000009706780/texas-pipeline-fire.html?playlistId=video/u-s,1344826,96,text/html
https://www.nytimes.com/video/us/100000009707506/ohio-girl-target-dashcam.html?playlistId=video/u-s,1306170,96,text/html
https://www.nytimes.com/video/us/100000009708467/california-firefighters-accident-airport.html?playlistId=video/u-s,1281237,96,text/html
https://www.nytimes.com/video/us/elections/100000009709641/secret-service-communication-failures.html?playlistId=video/u-s,1309504,96,text/html
https://www.nytimes.com/video/us/100000009714444/massachusetts-bull-escape.html?playlistId=video/u-s,2213478,96,text/html
https://www.nytimes.com/video/climate/100000009714805/california-exxon-mobile-pollution-lawsuit.html?playlistId=video/u-s,2298940,96,text/html
https://www.nytimes.com/video/us/100000009718548/train-chemical-leak-ohio-styrene.html?playlistId=video/u-s,1282051,96,text/html
https://www.nytimes.com/video/us/100000009719308/los-angeles-bus-hijack.html?playlistId=video/u-s,2309573,96,text/html
https://www.nytimes.com/video/us/100000009720158/hurricane-helene.html?playlistId=video/u-s,2551475,96,text/html
https://www.nytimes.com/video/nyregion/100000009722866/adams-bribery-fraud-federal-charges-turkey.html?playlistId=video/u-s,2269498,96,text/html
https://www.nytimes.com/video/us/100000009724125/hurricane-helene-florida.html?playlistId=video/u-s,2553373,96,text/html
https://www.nytimes.com/video/us/100000006525294/ufo-video-navy.html?playlistId=video/u-s,1283184,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006466384/yemen-war-saudi-arabia-usa.html?playlistId=video/u-s,2398167,96,text/html
https://www.nytimes.com/video/world/middleeast/100000008084192/migrants-belarus-iraq-return.html?playlistId=video/immigration,2812153,96,text/html
https://www.nytimes.com/video/us/politics/100000008235263/state-of-the-union-biden-russia-highlights.html?playlistId=video/immigration,3407461,96,text/html
https://www.nytimes.com/video/us/politics/100000008391254/biden-summit-americas-migration.html?playlistId=video/immigration,3374012,96,text/html
https://www.nytimes.com/video/world/europe/100000008400363/uk-rwanda-asylum-deportations.html?playlistId=video/immigration,1829283,96,text/html
https://www.nytimes.com/video/us/100000008421420/texas-migrants-truck-death.html?playlistId=video/immigration,1834026,96,text/html
https://www.nytimes.com/video/nyregion/100000008496990/nyc-texas-migrants-buses.html?playlistId=video/immigration,2815288,96,text/html
https://www.nytimes.com/video/us/100000008535943/migrants-texas-dc-nyc-bus.html?playlistId=video/immigration,1829285,96,text/html
https://www.nytimes.com/video/us/politics/100000008715275/biden-immigration.html?playlistId=video/immigration,2849117,96,text/html
https://www.nytimes.com/video/world/americas/100000008836313/mexico-fire-protest-vigil.html?playlistId=video/immigration,3156740,96,text/html
https://www.nytimes.com/video/world/americas/100000008837794/i-heard-them-screaming-witness-says-migrants-were-left-to-die-in-mexico-fire.html?playlistId=video/immigration,1855406,96,text/html
https://www.nytimes.com/video/us/politics/100000008900615/title-42-homeland-security-mayorkas.html?playlistId=video/immigration,1830590,96,text/html
https://www.nytimes.com/video/us/politics/100000008902959/tijuana-migrants-border-encampments.html?playlistId=video/immigration,1792360,96,text/html
https://www.nytimes.com/video/us/politics/100000008904022/house-republicans-immigration-bill.html?playlistId=video/immigration,3333743,96,text/html
https://www.nytimes.com/video/world/americas/100000008904055/title-42-immigration-afghanistan-border.html?playlistId=video/immigration,1793102,96,text/html
https://www.nytimes.com/video/us/100000008905534/title-42-border-migrants.html?playlistId=video/immigration,1791140,96,text/html
https://www.nytimes.com/video/world/americas/100000008905761/title-42-mexico-asylum.html?playlistId=video/immigration,1792467,96,text/html
https://www.nytimes.com/video/us/100000009010948/texas-migrants-border-rio-grande-justice-department.html?playlistId=video/immigration,2671618,96,text/html
https://www.nytimes.com/video/nyregion/100000009022007/nyc-migrants-roosevelt-hotel.html?playlistId=video/immigration,2797944,96,text/html
https://www.nytimes.com/video/nyregion/100000009075170/eric-adams-nyc-migrants.html?playlistId=video/immigration,2797811,96,text/html
https://www.nytimes.com/video/us/100000009097224/migrants-eagle-pass-texas.html?playlistId=video/immigration,2670866,96,text/html
https://www.nytimes.com/video/nyregion/100000009178296/migrants-shelter-nyc.html?playlistId=video/immigration,2771135,96,text/html
https://www.nytimes.com/video/us/politics/100000009411247/republicans-label-migrants-invasion.html?playlistId=video/immigration,2813177,96,text/html
https://www.nytimes.com/video/world/americas/100000009564659/migrants-us-mexico-biden.html?playlistId=video/immigration,2795016,96,text/html
https://www.nytimes.com/video/world/europe/100000006242401/france-yellow-vest-protest-macron-paris.html,1777582,97,text/html
https://www.nytimes.com/video/us/100000006253991/snow-storm-north-carolina-virginia-video.html,1740652,97,text/html
https://www.nytimes.com/video/nyregion/100000006256133/nypd-baby-jazmine-headley-brooklyn-video.html,1368200,97,text/html
https://www.nytimes.com/video/us/100000006259325/george-soros-marti-voice-of-america-trump-video.html,1907112,97,text/html
https://www.nytimes.com/video/world/europe/100000006272918/gatwick-airport-drone.html,1801195,97,text/html
https://www.nytimes.com/video/us/100000006305051/los-angeles-teachers-strike.html,1934713,97,text/html
https://www.nytimes.com/video/world/africa/100000006307027/nairobi-attack-video.html,1759523,97,text/html
https://www.nytimes.com/video/world/middleeast/100000006312173/inside-manbij-a-syrian-city-where-americans-showed-their-power-and-their-vulnerability.html,1782064,96,text/html
https://www.nytimes.com/video/weather/100000009604463/vermont-flood-residents.html?playlistId=video/extreme-weather,1735523,96,text/html
https://www.nytimes.com/video/nyregion/100000009257525/hochul-new-york-state-of-state.html?playlistId=video/n-y-region,1365561,96,text/html
https://www.nytimes.com/video/us/100000009258243/new-york-storm-migrants.html?playlistId=video/n-y-region,1340273,96,text/html
https://www.nytimes.com/video/nyregion/100000009267542/new-york-city-snow.html?playlistId=video/n-y-region,1337606,96,text/html
https://www.nytimes.com/video/us/100000009310819/weather-snow-storm-nyc.html?playlistId=video/n-y-region,2745747,96,text/html
https://www.nytimes.com/video/world/africa/100000009079100/morocco-deadly-earthquake.html?playlistId=video/africa,1728825,96,text/html
https://www.nytimes.com/video/world/europe/100000006272845/putin-largely-in-agreement-with-trump-on-syria-decision.html?playlistId=video/conflict-in-syria,3029959,96,text/html
https://www.nytimes.com/video/us/politics/100000006270799/syria-troops-timeline.html?playlistId=video/conflict-in-syria,1789186,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006309287/isis-attack-syria-troops-video.html?playlistId=video/conflict-in-syria,3069545,96,text/html
https://www.nytimes.com/video/world/middleeast/100000005800945/us-base-syria-isis.html?playlistId=video/conflict-in-syria,3110208,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006360842/islamic-state-attacks-syria-map.html?playlistId=video/conflict-in-syria,3110542,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006416068/isis-syria-raqqa.html?playlistId=video/conflict-in-syria,3107173,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006759456/turkey-syria-attacks.html?playlistId=video/conflict-in-syria,1755770,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006312173/inside-manbij-a-syrian-city-where-americans-showed-their-power-and-their-vulnerability.html?playlistId=video/conflict-in-syria,1781852,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006765423/turkey-syria-kurdish-execution.html?playlistId=video/conflict-in-syria,1751327,96,text/html
https://www.nytimes.com/video/world/middleeast/100000005697485/russia-bombed-syrian-hospitals.html?playlistId=video/conflict-in-syria,2869350,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006762010/trump-syria-kurds.html?playlistId=video/conflict-in-syria,1785662,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006757197/turkey-syria-invasion.html?playlistId=video/conflict-in-syria,3103536,96,text/html
https://www.nytimes.com/video/opinion/100000006769520/trump-turkey-kurds-syria.html?playlistId=video/conflict-in-syria,1745146,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006779671/us-leaves-syria.html?playlistId=video/conflict-in-syria,1745172,96,text/html
https://www.nytimes.com/video/opinion/100000006702129/syria-youtube-content-moderation.html?playlistId=video/conflict-in-syria,3012708,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006777985/syria-isis-alhol-turkey-kurds.html?playlistId=video/conflict-in-syria,3070814,96,text/html
https://www.nytimes.com/video/us/100000006791519/trump-isis-baghdadi.html?playlistId=video/conflict-in-syria,2630217,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006789926/us-kurds.html?playlistId=video/conflict-in-syria,3070199,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006815692/syria-hospitals-russia.html?playlistId=video/conflict-in-syria,2819324,96,text/html
https://www.nytimes.com/video/world/middleeast/100000007036700/syria-idlib-displaced.html?playlistId=video/conflict-in-syria,1747486,96,text/html
https://www.nytimes.com/video/world/middleeast/100000006818506/russia-bombs-syria-civlians.html?playlistId=video/conflict-in-syria,2824878,96,text/html
https://www.nytimes.com/video/world/europe/100000008158961/syria-war-crimes-verdict-germany.html?playlistId=video/conflict-in-syria,1718424,96,text/html
https://www.nytimes.com/video/us/100000008495915/islamic-state-militant-sentenced-us-hostages.html?playlistId=video/conflict-in-syria,3101417,96,text/html
https://www.nytimes.com/video/world/middleeast/100000008764685/this-is-our-fate-a-syrian-family-is-displaced-in-southern-turkey.html?playlistId=video/conflict-in-syria,2690868,96,text/html
https://www.nytimes.com/video/world/africa/100000009079639/morocco-earthquake-moulay-brahim-resident.html?playlistId=video/africa,1751614,96,text/html
https://www.nytimes.com/video/world/africa/100000009079897/morocco-earthquake-father-mourns-children.html?playlistId=video/africa,1723724,96,text/html
https://www.nytimes.com/video/world/africa/100000009080959/libya-floods.html?playlistId=video/africa,3151148,96,text/html
https://www.nytimes.com/video/world/africa/100000009081226/spain-morocco-earthquake-rescue.html?playlistId=video/africa,1731735,96,text/html
https://www.nytimes.com/video/world/africa/100000009080602/Morocco-earthquake-tafeghaghte-aid.html?playlistId=video/africa,1725287,96,text/html
https://www.nytimes.com/video/world/africa/100000009082956/spanish-rescuers-morocco.html?playlistId=video/africa,1759242,96,text/html
https://www.nytimes.com/video/world/africa/100000009086434/libya-derna-floods.html?playlistId=video/africa,1723640,96,text/html
https://www.nytimes.com/video/world/africa/100000009082706/derna-libya-flooding.html?playlistId=video/africa,1717900,96,text/html
https://www.nytimes.com/video/world/africa/100000009092088/libya-floods-photographer-derna.html?playlistId=video/africa,3181531,96,text/html
